Measure,Country,Sex,Age.Range,Cause,Metric,Year,Rate,GDP_ProCap_USD2010,UnemploymentRate,SuicCrime,Geo_Region,HeatDeaths,HeatWave,CivilWar,ViolentEvent,Unemployment_lag1year,Unemployment_lag2year,GDP_lag1year,GDP_lag2year,Income_2010
Deaths,Solomon Islands,Male,50 to 54,Self-harm,Rate,2014,22.17172925,1446.436173,0.67900002,Not a Crime,East Asia & Pacific,0,Normal,No,No,0.694000006,0.967999995,1453.587861,1449.75581,Lower-Middle
Deaths,Solomon Islands,Male,50 to 54,Self-harm,Rate,2015,21.98952179,1443.764399,0.66900003,Not a Crime,East Asia & Pacific,0,Normal,No,No,0.67900002,0.694000006,1446.436173,1453.587861,Lower-Middle
Deaths,Solomon Islands,Male,50 to 54,Self-harm,Rate,2016,21.80858082,1451.006359,0.657999992,Not a Crime,East Asia & Pacific,0,Normal,No,No,0.66900003,0.67900002,1443.764399,1446.436173,Lower-Middle
Deaths,Solomon Islands,Male,50 to 54,Self-harm,Rate,2017,21.70987229,1465.329956,0.637000024,Not a Crime,East Asia & Pacific,0,Normal,No,No,0.657999992,0.66900003,1451.006359,1443.764399,Lower-Middle
Deaths,Solomon Islands,Male,55 to 59,Self-harm,Rate,1991,34.05510374,1338.326728,1.929999948,Not a Crime,East Asia & Pacific,0,Normal,No,No,,,,,Lower-Middle
Deaths,Solomon Islands,Male,55 to 59,Self-harm,Rate,1992,33.76485329,1466.051335,1.970000029,Not a Crime,East Asia & Pacific,0,Normal,No,No,1.929999948,,1338.326728,,Lower-Middle
Deaths,Solomon Islands,Male,55 to 59,Self-harm,Rate,1993,33.44051088,1481.653539,2.051000118,Not a Crime,East Asia & Pacific,0,Normal,No,No,1.970000029,1.929999948,1466.051335,1338.326728,Lower-Middle
Deaths,Solomon Islands,Male,55 to 59,Self-harm,Rate,1994,33.01582723,1572.586906,2.065999985,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.051000118,1.970000029,1481.653539,1466.051335,Lower-Middle
Deaths,Solomon Islands,Male,55 to 59,Self-harm,Rate,1995,32.48045446,1654.540151,2.069999933,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.065999985,2.051000118,1572.586906,1481.653539,Lower-Middle
Deaths,Solomon Islands,Male,55 to 59,Self-harm,Rate,1996,31.95676714,1634.503803,2.082000017,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.069999933,2.065999985,1654.540151,1572.586906,Lower-Middle
Deaths,Solomon Islands,Male,55 to 59,Self-harm,Rate,1997,31.4981437,1566.560204,2.071000099,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.082000017,2.069999933,1634.503803,1654.540151,Lower-Middle
Deaths,Solomon Islands,Male,55 to 59,Self-harm,Rate,1998,31.04468737,1550.860938,2.066999912,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.071000099,2.082000017,1566.560204,1634.503803,Lower-Middle
Deaths,Solomon Islands,Male,55 to 59,Self-harm,Rate,1999,30.57537835,1501.512464,2.10800004,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.066999912,2.071000099,1550.860938,1566.560204,Lower-Middle
Deaths,Solomon Islands,Male,55 to 59,Self-harm,Rate,2000,30.31367956,1252.739311,2.09100008,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.10800004,2.066999912,1501.512464,1550.860938,Lower-Middle
Deaths,Solomon Islands,Male,55 to 59,Self-harm,Rate,2001,30.04181558,1122.105241,2.088000059,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.09100008,2.10800004,1252.739311,1501.512464,Lower-Middle
Deaths,Solomon Islands,Male,55 to 59,Self-harm,Rate,2002,29.8345091,1061.910696,2.134000063,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.088000059,2.09100008,1122.105241,1252.739311,Lower-Middle
Deaths,Solomon Islands,Male,55 to 59,Self-harm,Rate,2003,29.60873291,1101.62533,2.138999939,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.134000063,2.088000059,1061.910696,1122.105241,Lower-Middle
Deaths,Solomon Islands,Male,55 to 59,Self-harm,Rate,2004,29.38731008,1126.549857,2.095999956,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.138999939,2.134000063,1101.62533,1061.910696,Lower-Middle
Deaths,Solomon Islands,Male,55 to 59,Self-harm,Rate,2005,29.14584366,1158.864191,2.042000055,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.095999956,2.138999939,1126.549857,1101.62533,Lower-Middle
Deaths,Solomon Islands,Male,55 to 59,Self-harm,Rate,2006,28.92194331,1210.61573,1.934999943,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.042000055,2.095999956,1158.864191,1126.549857,Lower-Middle
Deaths,Solomon Islands,Male,55 to 59,Self-harm,Rate,2007,28.65534868,1270.050159,1.847000003,Not a Crime,East Asia & Pacific,0,Normal,No,No,1.934999943,2.042000055,1210.61573,1158.864191,Lower-Middle
Deaths,Solomon Islands,Male,55 to 59,Self-harm,Rate,2008,28.33322953,1329.960289,1.819000006,Not a Crime,East Asia & Pacific,0,Normal,No,No,1.847000003,1.934999943,1270.050159,1210.61573,Lower-Middle
Deaths,Solomon Islands,Male,55 to 59,Self-harm,Rate,2009,28.05016821,1237.871751,2.019999981,Not a Crime,East Asia & Pacific,0,Normal,No,No,1.819000006,1.847000003,1329.960289,1270.050159,Lower-Middle
Deaths,Solomon Islands,Male,55 to 59,Self-harm,Rate,2010,27.732499,1290.398786,1.654999971,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.019999981,1.819000006,1237.871751,1329.960289,Lower-Middle
Deaths,Solomon Islands,Male,55 to 59,Self-harm,Rate,2011,27.33025827,1423.829176,1.286000013,Not a Crime,East Asia & Pacific,0,Normal,No,No,1.654999971,2.019999981,1290.398786,1237.871751,Lower-Middle
Deaths,Solomon Islands,Male,55 to 59,Self-harm,Rate,2012,26.96829413,1449.75581,0.967999995,Not a Crime,East Asia & Pacific,0,Normal,No,No,1.286000013,1.654999971,1423.829176,1290.398786,Lower-Middle
Deaths,Solomon Islands,Male,55 to 59,Self-harm,Rate,2013,26.66749585,1453.587861,0.694000006,Not a Crime,East Asia & Pacific,0,Normal,No,No,0.967999995,1.286000013,1449.75581,1423.829176,Lower-Middle
Deaths,Solomon Islands,Male,55 to 59,Self-harm,Rate,2014,26.39813613,1446.436173,0.67900002,Not a Crime,East Asia & Pacific,0,Normal,No,No,0.694000006,0.967999995,1453.587861,1449.75581,Lower-Middle
Deaths,Solomon Islands,Male,55 to 59,Self-harm,Rate,2015,26.14655797,1443.764399,0.66900003,Not a Crime,East Asia & Pacific,0,Normal,No,No,0.67900002,0.694000006,1446.436173,1453.587861,Lower-Middle
Deaths,Solomon Islands,Male,55 to 59,Self-harm,Rate,2016,25.92399421,1451.006359,0.657999992,Not a Crime,East Asia & Pacific,0,Normal,No,No,0.66900003,0.67900002,1443.764399,1446.436173,Lower-Middle
Deaths,Solomon Islands,Male,55 to 59,Self-harm,Rate,2017,25.82142256,1465.329956,0.637000024,Not a Crime,East Asia & Pacific,0,Normal,No,No,0.657999992,0.66900003,1451.006359,1443.764399,Lower-Middle
Deaths,Solomon Islands,Male,60 to 64,Self-harm,Rate,1991,28.7894981,1338.326728,1.929999948,Not a Crime,East Asia & Pacific,0,Normal,No,No,,,,,Lower-Middle
Deaths,Solomon Islands,Male,60 to 64,Self-harm,Rate,1992,28.55548353,1466.051335,1.970000029,Not a Crime,East Asia & Pacific,0,Normal,No,No,1.929999948,,1338.326728,,Lower-Middle
Deaths,Solomon Islands,Male,60 to 64,Self-harm,Rate,1993,28.31167361,1481.653539,2.051000118,Not a Crime,East Asia & Pacific,0,Normal,No,No,1.970000029,1.929999948,1466.051335,1338.326728,Lower-Middle
Deaths,Solomon Islands,Male,60 to 64,Self-harm,Rate,1994,27.98437664,1572.586906,2.065999985,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.051000118,1.970000029,1481.653539,1466.051335,Lower-Middle
Deaths,Solomon Islands,Male,60 to 64,Self-harm,Rate,1995,27.63459172,1654.540151,2.069999933,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.065999985,2.051000118,1572.586906,1481.653539,Lower-Middle
Deaths,Solomon Islands,Male,60 to 64,Self-harm,Rate,1996,27.2796248,1634.503803,2.082000017,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.069999933,2.065999985,1654.540151,1572.586906,Lower-Middle
Deaths,Solomon Islands,Male,60 to 64,Self-harm,Rate,1997,26.98272023,1566.560204,2.071000099,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.082000017,2.069999933,1634.503803,1654.540151,Lower-Middle
Deaths,Solomon Islands,Male,60 to 64,Self-harm,Rate,1998,26.65099095,1550.860938,2.066999912,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.071000099,2.082000017,1566.560204,1634.503803,Lower-Middle
Deaths,Solomon Islands,Male,60 to 64,Self-harm,Rate,1999,26.25372257,1501.512464,2.10800004,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.066999912,2.071000099,1550.860938,1566.560204,Lower-Middle
Deaths,Solomon Islands,Male,60 to 64,Self-harm,Rate,2000,25.90559693,1252.739311,2.09100008,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.10800004,2.066999912,1501.512464,1550.860938,Lower-Middle
Deaths,Solomon Islands,Male,60 to 64,Self-harm,Rate,2001,25.57694567,1122.105241,2.088000059,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.09100008,2.10800004,1252.739311,1501.512464,Lower-Middle
Deaths,Solomon Islands,Male,60 to 64,Self-harm,Rate,2002,25.29473854,1061.910696,2.134000063,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.088000059,2.09100008,1122.105241,1252.739311,Lower-Middle
Deaths,Solomon Islands,Male,60 to 64,Self-harm,Rate,2003,25.01784854,1101.62533,2.138999939,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.134000063,2.088000059,1061.910696,1122.105241,Lower-Middle
Deaths,Solomon Islands,Male,60 to 64,Self-harm,Rate,2004,24.77307446,1126.549857,2.095999956,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.138999939,2.134000063,1101.62533,1061.910696,Lower-Middle
Deaths,Solomon Islands,Male,60 to 64,Self-harm,Rate,2005,24.58279167,1158.864191,2.042000055,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.095999956,2.138999939,1126.549857,1101.62533,Lower-Middle
Deaths,Solomon Islands,Male,60 to 64,Self-harm,Rate,2006,24.47449955,1210.61573,1.934999943,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.042000055,2.095999956,1158.864191,1126.549857,Lower-Middle
Deaths,Solomon Islands,Male,60 to 64,Self-harm,Rate,2007,24.31752586,1270.050159,1.847000003,Not a Crime,East Asia & Pacific,0,Normal,No,No,1.934999943,2.042000055,1210.61573,1158.864191,Lower-Middle
Deaths,Solomon Islands,Male,60 to 64,Self-harm,Rate,2008,24.13020681,1329.960289,1.819000006,Not a Crime,East Asia & Pacific,0,Normal,No,No,1.847000003,1.934999943,1270.050159,1210.61573,Lower-Middle
Deaths,Solomon Islands,Male,60 to 64,Self-harm,Rate,2009,23.96739685,1237.871751,2.019999981,Not a Crime,East Asia & Pacific,0,Normal,No,No,1.819000006,1.847000003,1329.960289,1270.050159,Lower-Middle
Deaths,Solomon Islands,Male,60 to 64,Self-harm,Rate,2010,23.81752052,1290.398786,1.654999971,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.019999981,1.819000006,1237.871751,1329.960289,Lower-Middle
Deaths,Solomon Islands,Male,60 to 64,Self-harm,Rate,2011,23.56096132,1423.829176,1.286000013,Not a Crime,East Asia & Pacific,0,Normal,No,No,1.654999971,2.019999981,1290.398786,1237.871751,Lower-Middle
Deaths,Solomon Islands,Male,60 to 64,Self-harm,Rate,2012,23.32391647,1449.75581,0.967999995,Not a Crime,East Asia & Pacific,0,Normal,No,No,1.286000013,1.654999971,1423.829176,1290.398786,Lower-Middle
Deaths,Solomon Islands,Male,60 to 64,Self-harm,Rate,2013,23.11502776,1453.587861,0.694000006,Not a Crime,East Asia & Pacific,0,Normal,No,No,0.967999995,1.286000013,1449.75581,1423.829176,Lower-Middle
Deaths,Solomon Islands,Male,60 to 64,Self-harm,Rate,2014,22.91908967,1446.436173,0.67900002,Not a Crime,East Asia & Pacific,0,Normal,No,No,0.694000006,0.967999995,1453.587861,1449.75581,Lower-Middle
Deaths,Solomon Islands,Male,60 to 64,Self-harm,Rate,2015,22.72547581,1443.764399,0.66900003,Not a Crime,East Asia & Pacific,0,Normal,No,No,0.67900002,0.694000006,1446.436173,1453.587861,Lower-Middle
Deaths,Solomon Islands,Male,60 to 64,Self-harm,Rate,2016,22.58926556,1451.006359,0.657999992,Not a Crime,East Asia & Pacific,0,Normal,No,No,0.66900003,0.67900002,1443.764399,1446.436173,Lower-Middle
Deaths,Solomon Islands,Male,60 to 64,Self-harm,Rate,2017,22.55140652,1465.329956,0.637000024,Not a Crime,East Asia & Pacific,0,Normal,No,No,0.657999992,0.66900003,1451.006359,1443.764399,Lower-Middle
Deaths,Solomon Islands,Male,65 to 69,Self-harm,Rate,1991,33.36026962,1338.326728,1.929999948,Not a Crime,East Asia & Pacific,0,Normal,No,No,,,,,Lower-Middle
Deaths,Solomon Islands,Male,65 to 69,Self-harm,Rate,1992,33.10182551,1466.051335,1.970000029,Not a Crime,East Asia & Pacific,0,Normal,No,No,1.929999948,,1338.326728,,Lower-Middle
Deaths,Solomon Islands,Male,65 to 69,Self-harm,Rate,1993,32.846172,1481.653539,2.051000118,Not a Crime,East Asia & Pacific,0,Normal,No,No,1.970000029,1.929999948,1466.051335,1338.326728,Lower-Middle
Deaths,Solomon Islands,Male,65 to 69,Self-harm,Rate,1994,32.55813168,1572.586906,2.065999985,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.051000118,1.970000029,1481.653539,1466.051335,Lower-Middle
Deaths,Solomon Islands,Male,65 to 69,Self-harm,Rate,1995,32.23809254,1654.540151,2.069999933,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.065999985,2.051000118,1572.586906,1481.653539,Lower-Middle
Deaths,Solomon Islands,Male,65 to 69,Self-harm,Rate,1996,31.91367582,1634.503803,2.082000017,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.069999933,2.065999985,1654.540151,1572.586906,Lower-Middle
Deaths,Solomon Islands,Male,65 to 69,Self-harm,Rate,1997,31.61420525,1566.560204,2.071000099,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.082000017,2.069999933,1634.503803,1654.540151,Lower-Middle
Deaths,Solomon Islands,Male,65 to 69,Self-harm,Rate,1998,31.32119799,1550.860938,2.066999912,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.071000099,2.082000017,1566.560204,1634.503803,Lower-Middle
Deaths,Solomon Islands,Male,65 to 69,Self-harm,Rate,1999,31.02169021,1501.512464,2.10800004,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.066999912,2.071000099,1550.860938,1566.560204,Lower-Middle
Deaths,Solomon Islands,Male,65 to 69,Self-harm,Rate,2000,30.80877531,1252.739311,2.09100008,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.10800004,2.066999912,1501.512464,1550.860938,Lower-Middle
Deaths,Solomon Islands,Male,65 to 69,Self-harm,Rate,2001,30.57476999,1122.105241,2.088000059,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.09100008,2.10800004,1252.739311,1501.512464,Lower-Middle
Deaths,Solomon Islands,Male,65 to 69,Self-harm,Rate,2002,30.39312752,1061.910696,2.134000063,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.088000059,2.09100008,1122.105241,1252.739311,Lower-Middle
Deaths,Solomon Islands,Male,65 to 69,Self-harm,Rate,2003,30.20358352,1101.62533,2.138999939,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.134000063,2.088000059,1061.910696,1122.105241,Lower-Middle
Deaths,Solomon Islands,Male,65 to 69,Self-harm,Rate,2004,29.99033555,1126.549857,2.095999956,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.138999939,2.134000063,1101.62533,1061.910696,Lower-Middle
Deaths,Solomon Islands,Male,65 to 69,Self-harm,Rate,2005,29.69424719,1158.864191,2.042000055,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.095999956,2.138999939,1126.549857,1101.62533,Lower-Middle
Deaths,Solomon Islands,Male,65 to 69,Self-harm,Rate,2006,29.48739605,1210.61573,1.934999943,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.042000055,2.095999956,1158.864191,1126.549857,Lower-Middle
Deaths,Solomon Islands,Male,65 to 69,Self-harm,Rate,2007,29.25943945,1270.050159,1.847000003,Not a Crime,East Asia & Pacific,0,Normal,No,No,1.934999943,2.042000055,1210.61573,1158.864191,Lower-Middle
Deaths,Solomon Islands,Male,65 to 69,Self-harm,Rate,2008,28.9865195,1329.960289,1.819000006,Not a Crime,East Asia & Pacific,0,Normal,No,No,1.847000003,1.934999943,1270.050159,1210.61573,Lower-Middle
Deaths,Solomon Islands,Male,65 to 69,Self-harm,Rate,2009,28.75582691,1237.871751,2.019999981,Not a Crime,East Asia & Pacific,0,Normal,No,No,1.819000006,1.847000003,1329.960289,1270.050159,Lower-Middle
Deaths,Solomon Islands,Male,65 to 69,Self-harm,Rate,2010,28.59258346,1290.398786,1.654999971,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.019999981,1.819000006,1237.871751,1329.960289,Lower-Middle
Deaths,Solomon Islands,Male,65 to 69,Self-harm,Rate,2011,28.32336775,1423.829176,1.286000013,Not a Crime,East Asia & Pacific,0,Normal,No,No,1.654999971,2.019999981,1290.398786,1237.871751,Lower-Middle
Deaths,Solomon Islands,Male,65 to 69,Self-harm,Rate,2012,28.09074368,1449.75581,0.967999995,Not a Crime,East Asia & Pacific,0,Normal,No,No,1.286000013,1.654999971,1423.829176,1290.398786,Lower-Middle
Deaths,Solomon Islands,Male,65 to 69,Self-harm,Rate,2013,27.89429355,1453.587861,0.694000006,Not a Crime,East Asia & Pacific,0,Normal,No,No,0.967999995,1.286000013,1449.75581,1423.829176,Lower-Middle
Deaths,Solomon Islands,Male,65 to 69,Self-harm,Rate,2014,27.70174452,1446.436173,0.67900002,Not a Crime,East Asia & Pacific,0,Normal,No,No,0.694000006,0.967999995,1453.587861,1449.75581,Lower-Middle
Deaths,Solomon Islands,Male,65 to 69,Self-harm,Rate,2015,27.55756628,1443.764399,0.66900003,Not a Crime,East Asia & Pacific,0,Normal,No,No,0.67900002,0.694000006,1446.436173,1453.587861,Lower-Middle
Deaths,Solomon Islands,Male,65 to 69,Self-harm,Rate,2016,27.42909714,1451.006359,0.657999992,Not a Crime,East Asia & Pacific,0,Normal,No,No,0.66900003,0.67900002,1443.764399,1446.436173,Lower-Middle
Deaths,Solomon Islands,Male,65 to 69,Self-harm,Rate,2017,27.39187593,1465.329956,0.637000024,Not a Crime,East Asia & Pacific,0,Normal,No,No,0.657999992,0.66900003,1451.006359,1443.764399,Lower-Middle
Deaths,Solomon Islands,Male,70 to 74,Self-harm,Rate,1991,26.02299566,1338.326728,1.929999948,Not a Crime,East Asia & Pacific,0,Normal,No,No,,,,,Lower-Middle
Deaths,Solomon Islands,Male,70 to 74,Self-harm,Rate,1992,25.85747121,1466.051335,1.970000029,Not a Crime,East Asia & Pacific,0,Normal,No,No,1.929999948,,1338.326728,,Lower-Middle
Deaths,Solomon Islands,Male,70 to 74,Self-harm,Rate,1993,25.66567821,1481.653539,2.051000118,Not a Crime,East Asia & Pacific,0,Normal,No,No,1.970000029,1.929999948,1466.051335,1338.326728,Lower-Middle
Deaths,Solomon Islands,Male,70 to 74,Self-harm,Rate,1994,25.41937008,1572.586906,2.065999985,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.051000118,1.970000029,1481.653539,1466.051335,Lower-Middle
Deaths,Solomon Islands,Male,70 to 74,Self-harm,Rate,1995,25.14221232,1654.540151,2.069999933,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.065999985,2.051000118,1572.586906,1481.653539,Lower-Middle
Deaths,Solomon Islands,Male,70 to 74,Self-harm,Rate,1996,24.87050522,1634.503803,2.082000017,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.069999933,2.065999985,1654.540151,1572.586906,Lower-Middle
Deaths,Solomon Islands,Male,70 to 74,Self-harm,Rate,1997,24.64512707,1566.560204,2.071000099,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.082000017,2.069999933,1634.503803,1654.540151,Lower-Middle
Deaths,Solomon Islands,Male,70 to 74,Self-harm,Rate,1998,24.40141138,1550.860938,2.066999912,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.071000099,2.082000017,1566.560204,1634.503803,Lower-Middle
Deaths,Solomon Islands,Male,70 to 74,Self-harm,Rate,1999,24.1472947,1501.512464,2.10800004,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.066999912,2.071000099,1550.860938,1566.560204,Lower-Middle
Deaths,Solomon Islands,Male,70 to 74,Self-harm,Rate,2000,23.94885054,1252.739311,2.09100008,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.10800004,2.066999912,1501.512464,1550.860938,Lower-Middle
Deaths,Solomon Islands,Male,70 to 74,Self-harm,Rate,2001,23.79466849,1122.105241,2.088000059,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.09100008,2.10800004,1252.739311,1501.512464,Lower-Middle
Deaths,Solomon Islands,Male,70 to 74,Self-harm,Rate,2002,23.63620142,1061.910696,2.134000063,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.088000059,2.09100008,1122.105241,1252.739311,Lower-Middle
Deaths,Solomon Islands,Male,70 to 74,Self-harm,Rate,2003,23.46197198,1101.62533,2.138999939,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.134000063,2.088000059,1061.910696,1122.105241,Lower-Middle
Deaths,Solomon Islands,Male,70 to 74,Self-harm,Rate,2004,23.29069938,1126.549857,2.095999956,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.138999939,2.134000063,1101.62533,1061.910696,Lower-Middle
Deaths,Solomon Islands,Male,70 to 74,Self-harm,Rate,2005,23.11365567,1158.864191,2.042000055,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.095999956,2.138999939,1126.549857,1101.62533,Lower-Middle
Deaths,Solomon Islands,Male,70 to 74,Self-harm,Rate,2006,23.00168973,1210.61573,1.934999943,Not a Crime,East Asia & Pacific,0,Normal,No,No,2.042000055,2.095999956,1158.864191,1126.549857,Lower-Middle
Deaths,Solomon Islands,Male,70 to 74,Self-harm,Rate,2007,22.90911069,1270.050159,1.847000003,Not a Crime,East Asia & Pacific,0,Normal,No,No,1.934999943,2.042000055,1210.61573,1158.864191,Lower-Middle
Deaths,Solomon Islands,Male,70 to 74,Self-harm,Rate,2008,22.80469725,1329.960289,1.819000006,Not a Crime,East Asia & Pacific,0,Normal,No,No,1.847000003,1.934999943,1270.050159,1210.61573,Lower-Middle
